g_unit,g_name,g_suffix,cellRef,start_year,start_date,end_year,end_date,redistricted,g_data,g_data_credit
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1083,0,,1841,,E,10.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1086,0,,1841,,E,9.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1087,0,,1841,,E,13.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1094,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/11,0,,1841,,E,40.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1100,0,,1841,,E,92.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1101,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1103,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1104,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1107,0,,1841,,E,16.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1110,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1114,0,,1841,,E,2.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1118,0,,1841,,E,286.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1121,0,,1841,,E,41.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1123,0,,1841,,E,15.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1127,0,,1841,,E,669.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1130,0,,1841,,E,6.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1131,0,,1841,,E,85.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1136,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1138,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1139,0,,1841,,E,2748.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/114,0,,1841,,E,3558.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1140,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1167,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1169,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1171,0,,1841,,E,32.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1173,0,,1841,,E,9.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1183,0,,1841,,E,262.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1186,0,,1841,,E,475.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1198,0,,1841,,E,32.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/120,0,,1841,,E,9.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1202,0,,1841,,E,8.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1204,0,,1841,,E,10.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1207,0,,1841,,E,81.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1214,0,,1841,,E,207.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1219,0,,1841,,E,9.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1224,0,,1841,,E,19.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1232,0,,1841,,E,665.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1234,0,,1841,,E,918.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1242,0,,1841,,E,904.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1249,0,,1841,,E,2.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/125,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1252,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1254,0,,1841,,E,7.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1255,0,,1841,,E,33.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/126,0,,1841,,E,8.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1269,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1275,0,,1841,,E,34.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1284,0,,1841,,E,20.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1285,0,,1841,,E,12.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1289,0,,1841,,E,7.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/129,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1291,0,,1841,,E,209.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1309,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1310,0,,1841,,E,5.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1315,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1317,0,,1841,,E,106.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1319,0,,1841,,E,4267.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/132,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1326,0,,1841,,E,16.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1333,0,,1841,,E,2.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1336,0,,1841,,E,6.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1337,0,,1841,,E,12.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1346,0,,1841,,E,9.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1347,0,,1841,,E,16.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1349,0,,1841,,E,469.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1350,0,,1841,,E,15.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1357,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1361,0,,1841,,E,4.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1367,0,,1841,,E,2670.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1369,0,,1841,,E,17.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/137,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1371,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1375,0,,1841,,E,7330.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1376,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1377,0,,1841,,E,6.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1380,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1383,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1384,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1386,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1389,0,,1841,,E,18.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/139,0,,1841,,E,267.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1394,0,,1841,,E,67.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1402,0,,1841,,E,795.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1404,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1408,0,,1841,,E,17.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1411,0,,1841,,E,4.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1415,0,,1841,,E,6.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1421,0,,1841,,E,234.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1423,0,,1841,,E,250.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/143,0,,1841,,E,79.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/144,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1440,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1445,0,,1841,,E,33.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1448,0,,1841,,E,161.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/145,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1450,0,,1841,,E,10.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1461,0,,1841,,E,1726.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1467,0,,1841,,E,3344.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1469,0,,1841,,E,19.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/147,0,,1841,,E,4.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1474,0,,1841,,E,113.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1479,0,,1841,,E,4.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/149,0,,1841,,E,27.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1490,0,,1841,,E,72.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1493,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1494,0,,1841,,E,15.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1496,0,,1841,,E,13.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1502,0,,1841,,E,33.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1507,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/151,0,,1841,,E,26.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1516,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1528,0,,1841,,E,2.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/153,0,,1841,,E,90.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1536,0,,1841,,E,8.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1544,0,,1841,,E,6070.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1553,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1558,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1563,0,,1841,,E,54.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1566,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1568,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/157,0,,1841,,E,8.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1575,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1576,0,,1841,,E,12.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1578,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1579,0,,1841,,E,9.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/158,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1582,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1584,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1586,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/159,0,,1841,,E,2.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1590,0,,1841,,E,271.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1592,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1595,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/16,0,,1841,,E,41.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1602,0,,1841,,E,6.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1604,0,,1841,,E,277.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1608,0,,1841,,E,8.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1614,0,,1841,,E,9.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1623,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1624,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1626,0,,1841,,E,2.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1628,0,,1841,,E,328.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/163,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1634,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1636,0,,1841,,E,7.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1641,0,,1841,,E,296.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1644,0,,1841,,E,6.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1645,0,,1841,,E,1472.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1652,0,,1841,,E,340.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1656,0,,1841,,E,158.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1660,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1662,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/167,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1670,0,,1841,,E,929.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1671,0,,1841,,E,53.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1673,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1674,0,,1841,,E,10047.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1675,0,,1841,,E,28113.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1677,0,,1841,,E,15.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1683,0,,1841,,E,100.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1691,0,,1841,,E,14404.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1694,0,,1841,,E,10.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1695,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1696,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1701,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1705,0,,1841,,E,21.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1707,0,,1841,,E,5.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1717,0,,1841,,E,12.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1728,0,,1841,,E,44361.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1730,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1731,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1733,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1741,0,,1841,,E,76.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1752,0,,1841,,E,5.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1754,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1759,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1762,0,,1841,,E,51.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/177,0,,1841,,E,2.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1778,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/178,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1780,0,,1841,,E,109.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1783,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1786,0,,1841,,E,55.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/179,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1793,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1797,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1811,0,,1841,,E,84.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1820,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1823,0,,1841,,E,108.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1826,0,,1841,,E,35.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1827,0,,1841,,E,6256.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1833,0,,1841,,E,7.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1846,0,,1841,,E,135.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1847,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1848,0,,1841,,E,4.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1850,0,,1841,,E,4.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1853,0,,1841,,E,34.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1857,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1859,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1862,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1863,0,,1841,,E,92.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1864,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1865,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1869,0,,1841,,E,6.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1870,0,,1841,,E,160.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1884,0,,1841,,E,58.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1888,0,,1841,,E,2.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1889,0,,1841,,E,105.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1899,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/190,0,,1841,,E,12.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1900,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1904,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1907,0,,1841,,E,23.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1911,0,,1841,,E,80.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1915,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1917,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1925,0,,1841,,E,89.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1932,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1934,0,,1841,,E,734.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1938,0,,1841,,E,1651.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1945,0,,1841,,E,461.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1949,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/195,0,,1841,,E,26.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1951,0,,1841,,E,25.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1952,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1962,0,,1841,,E,445.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1963,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1966,0,,1841,,E,789.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1967,0,,1841,,E,913.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1968,0,,1841,,E,399.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1969,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1970,0,,1841,,E,39.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1972,0,,1841,,E,4.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1976,0,,1841,,E,2.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1978,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/198,0,,1841,,E,2.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1980,0,,1841,,E,68.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1981,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1990,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/1994,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/2,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/2000,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/2004,0,,1841,,E,33.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:female/o20/2007,0,,1841,,E,3.0,
